ID,Cement,Blasr,FlyAsh,Water,Superplasticizer,CoarseAggregate,FineAggregate,Age,strength
,0.6656409064,0.9777592522,0.810118144,0.2259777152,0.5140728945,0.06566202967,0.6340976166,0.833994383,4.727322941
,0.7939009583,0.4244739337,0.275685029,0.7820730228,0.945223209,0.3039253017,0.2635141324,0.5594388849,4.348234472
,0.9098154697,0.4308956149,0.8439039133,0.3861665362,0.8017940699,0.01293260926,0.5467281923,0.9431627026,4.875399108
,0.4994982503,0.7926068844,0.2281844686,0.03837602873,0.281914094,0.8045883251,0.8666152899,0.1584828611,3.670266202
,0.2589377715,0.7148689146,0.7791375626,0.4734625827,0.7520030285,0.8803464994,0.5996863719,0.01088976951,4.469332501
,0.9700738452,0.5570224281,0.3131816771,0.397434486,0.2957304433,0.006355269517,0.8758773341,0.7769765368,4.19265202
,0.2470525376,0.6018521106,0.4685544104,0.2579031474,0.7132310283,0.4217676771,0.2270712261,0.5165735246,3.454005662
,0.3753156053,0.2288205478,0.3738848612,0.9895982323,0.318232116,0.1841253803,0.03451005872,0.4244950844,2.928981886
,0.7161805293,0.1200781052,0.6644833491,0.4264473098,0.1307503681,0.7057213056,0.9352514711,0.03830405707,3.737216495
,0.3995676646,0.3781549266,0.1315046501,0.3216269074,0.3130134489,0.4848474952,0.5978275336,0.3685007968,2.995043423
,0.2775306042,0.6842412698,0.5391410441,0.166990955,0.9462629623,0.285834529,0.5272612036,0.2675426021,3.69480517
,0.3612458194,0.8759625998,0.3950013771,0.2532829149,0.4960951802,0.2717887704,0.8095969716,0.6041001448,4.067073778
,0.214118281,0.5735553083,0.7088324112,0.6625378512,0.5639954012,0.8439333611,0.9561020286,0.05895674243,4.582031385
,0.02365890512,0.7333499646,0.02473865831,0.1340806854,0.77272255,0.191459816,0.2572939024,0.6089571612,2.746261643
,0.3247902523,0.2574674515,0.2620572018,0.9955269883,0.8832001299,0.8057958095,0.3069512143,0.01541184906,3.851200897
,0.5972367058,0.03863512346,0.1500432316,0.6001922783,0.4905696422,0.4631959517,0.606263452,0.8833630226,3.829499408
,0.2096553555,0.06902869051,0.2915231045,0.9623163933,0.8970629777,0.4295613915,0.4082761943,0.1081187999,3.375542907
,0.4331639237,0.4920462263,0.1406709285,0.5315090322,0.009349902524,0.8913947692,0.2127880328,0.7754617496,3.486384565
,0.4969217601,0.725920535,0.4300648061,0.2978227883,0.3580168078,0.8667967068,0.5718553509,0.8319378932,4.579336648
,0.9084205022,0.03807626593,0.8321791454,0.6688597024,0.5868331068,0.1004099329,0.1160612584,0.09163249248,3.342472406
,0.5111403012,0.1991377214,0.8904694492,0.8103179342,0.009461530868,0.6962174763,0.9617050114,0.3958391134,4.474288538
,0.002228114132,0.0954940364,0.5052052982,0.3913845875,0.08126835613,0.4921011679,0.9090680014,0.9920277263,3.468777288
,0.8828542067,0.4293274453,0.5092084071,0.9263809219,0.8838902841,0.4300665779,0.0919126953,0.448518577,4.602159115
,0.0639030179,0.8850114552,0.1186516125,0.1540662481,0.9702134926,0.4260406663,0.9883707652,0.6712678378,4.277525096
,0.5996549716,0.3907846935,0.2940750976,0.1460068508,0.1674219748,0.4931486086,0.9533765904,0.839171211,3.883639998
,0.2721149894,0.3546069738,0.2967762549,0.08541602016,0.1857706166,0.1223755904,0.6828024068,0.3242919946,2.324154847
,0.998644492,0.00310378688,0.9757292629,0.9078716632,0.1307399286,0.1745204429,0.2694513682,0.9134196717,4.373480616
,0.2855526814,0.2025052921,0.5701906802,0.2453172843,0.2662280545,0.7873467707,0.7610648761,0.8973652266,4.015570866
,0.2003035841,0.3904863209,0.06314739365,0.3647533513,0.6264369186,0.05183824351,0.3805001388,0.8443996446,2.921865595
,0.5849951484,0.4978134152,0.3707630527,0.04302453032,0.3241082933,0.4614639635,0.8182345001,0.1242416861,3.22464459
,0.483766465,0.9887052725,0.9029793644,0.5691093804,0.6527663125,0.3883606024,0.2573526865,0.4990012213,4.742041305
,0.006789560635,0.3988128496,0.2804282394,0.3153189986,0.3306224708,0.09033697447,0.04117319337,0.3474843585,1.810966645
,0.1035018127,0.9997253259,0.2428114675,0.5688102296,0.4837996163,0.002607924985,0.143670023,0.3392666869,2.884193087
,0.967735366,0.468908112,0.03390374409,0.5648203995,0.2165308912,0.3181632383,0.8528462145,0.6249407574,4.047848723
,0.04739986152,0.6939794538,0.7983355088,0.9130293145,0.8659901666,0.1106781692,0.3272151165,0.8589443241,4.615571915
,0.8813744776,0.09023140791,0.7753120351,0.8584549866,0.2894099334,0.5038716964,0.9355459675,0.6213750863,4.955575591
,0.2362658096,0.06030189624,0.3244243323,0.06828922034,0.7811431135,0.6412187522,0.5400298499,0.0551988083,2.706871782
,0.2656877756,0.4749037262,0.06870917012,0.8860796783,0.4673250291,0.4599227872,0.1330221997,0.7852565469,3.540906913
,0.6647194993,0.3035171573,0.6901134062,0.2446639588,0.2757915832,0.5230546933,0.4875183636,0.4354775139,3.624856175
,0.04219799143,0.7739519402,0.1625196071,0.6792627707,0.8289101522,0.4137647055,0.7315182749,0.3107038773,3.942829319
,0.9835012907,0.6896853837,0.4574888669,0.1321377158,0.8569792347,0.4454730586,0.006436477194,0.05953332186,3.631235349
,0.5264786985,0.7838824145,0.007877192942,0.4902205655,0.9798533047,0.6919460573,0.6197139032,0.3845862894,4.484558426
,0.02318425331,0.239004074,0.464481641,0.04711969566,0.9544489373,0.5911636265,0.351787497,0.1166034739,2.787793199
,0.6100695801,0.7509106617,0.5308725315,0.3309104556,0.7357884531,0.6268845601,0.8275739748,0.2187804121,4.631790629
,0.7592925648,0.7663657684,0.91156792,0.9891152633,0.9492376928,0.841815826,0.1126241616,0.5377448674,5.867764064
,0.6337979683,0.7728473721,0.6587065745,0.6722801181,0.6215935362,0.1862921238,0.9441036868,0.3675837543,4.857205134
,0.2188261839,0.7695723663,0.4523758166,0.1075533622,0.268678021,0.9563719099,0.2567569432,0.1433254712,3.173460074
,0.4525066159,0.2986406566,0.5997503682,0.8036731657,0.6870948791,0.8252562004,0.9140098939,0.8302841873,5.411215967
,0.8281916706,0.6652052757,0.7881983749,0.07877012508,0.04780517313,0.2219363862,0.8043685173,0.8256720191,4.260147542
,0.1911877676,0.2255744539,0.8775111718,0.3523907717,0.1391777382,0.06097726143,0.7132687813,0.4388857835,2.998973729
,0.7025395042,0.8721521904,0.2664126428,0.8931488055,0.8571711064,0.07734162502,0.6305345577,0.2668740027,4.566174435
,0.1925234206,0.09412338978,0.6185047466,0.4634097529,0.2903031469,0.2701625888,0.4035997316,0.03099098803,2.363617765
,0.3765073544,0.2427898778,0.9828052167,0.5524158575,0.9970643014,0.2093698872,0.8966506861,0.691743837,4.949347018
,0.6558318551,0.8804636361,0.5940339124,0.1392568646,0.3234311175,0.209076446,0.06584543992,0.9078388326,3.775778104
,0.4763697907,0.3418232666,0.8878038941,0.1770934258,0.8581360426,0.6216314396,0.6107657306,0.1559333412,4.129556931
,0.4674204126,0.8866402524,0.5158734393,0.2400392259,0.3733498299,0.7562462058,0.112258282,0.07749957256,3.42932722
,0.8335941843,0.07278091778,0.3966155741,0.02410787897,0.8484328098,0.1760989721,0.8168213037,0.869206422,4.037658063
,0.7223445295,0.2283906454,0.0858609525,0.6436311952,0.4244113105,0.3778250075,0.4776929608,0.7832255303,3.743382132
,0.5398028684,0.1521664829,0.00327054969,0.9145547837,0.3868351775,0.1072982512,0.9127974361,0.05386805578,3.070593605
,0.4375730493,0.4206242295,0.2993944259,0.06601733186,0.5246732924,0.8156105636,0.1897053761,0.8169581372,3.570556406
,0.4431415654,0.9312666637,0.3985727944,0.5716199965,0.462902572,0.009155149059,0.5977646477,0.8383494752,4.252772864
,0.9565597296,0.5605585318,0.502835615,0.04179168798,0.8164472815,0.4977201241,0.8175577575,0.1179912723,4.311462
,0.5860540137,0.06561532424,0.5919568337,0.3686571065,0.2631246108,0.7944986857,0.947842196,0.6859496239,4.303698395
,0.5452210127,0.608511334,0.704819944,0.5648132614,0.8832528949,0.1719218881,0.3001300215,0.1567908742,3.935461231
,0.08446289123,0.5321138059,0.5372505077,0.987421026,0.3635785978,0.1272205666,0.1210626107,0.8587328901,3.611842896
,0.6793200954,0.2663492009,0.6414725255,0.8890178537,0.9131784782,0.2616224385,0.6527374195,0.603970759,4.907668771
,0.9483569821,0.4938076178,0.7623443029,0.4864579172,0.9889931236,0.8270907326,0.1911423462,0.4165830042,5.114776027
,0.5232571736,0.9535922225,0.09553054551,0.9893860139,0.178647936,0.4445105951,0.05285441239,0.7844246382,4.022203537
,0.3437845216,0.5123191673,0.5027666944,0.2796513114,0.8382181799,0.7472294356,0.6101588559,0.2514132895,4.085541456
,0.1002660158,0.381174965,0.9693717216,0.1830673584,0.3325938715,0.9538575139,0.80474479,0.416614566,4.141690802
,0.7962529938,0.6079369841,0.8391658791,0.5249245189,0.9761012745,0.6242352515,0.8001338579,0.6565331074,5.825283867
,0.6540167101,0.222863755,0.6119492151,0.4106610803,0.02103682012,0.1024729058,0.6829980319,0.1370153921,2.84301391
,0.8355348672,0.6673610595,0.3386976973,0.4230992924,0.2917699408,0.4009696341,0.3735227982,0.9311705803,4.26212587
,0.7016247268,0.3843301419,0.8996326172,0.6776526558,0.3120709849,0.5293175777,0.1549719886,0.3097157043,3.969316397
,0.5818798886,0.6991044111,0.7003198856,0.9269106311,0.02332047123,0.5219975405,0.4826106263,0.520151495,4.456294949
,0.2780661689,0.3698806044,0.5709553291,0.1560069647,0.4412559921,0.6687723303,0.9821417135,0.621174836,4.088253939
,0.773633449,0.4365510004,0.9039923855,0.3601780616,0.8489128527,0.7016842996,0.7978137371,0.1887345576,5.011500343
,0.8719993375,0.2468425988,0.3152681052,0.4459174584,0.3734150007,0.9425628953,0.7003545568,0.9601362139,4.856496167
,0.7362611791,0.7886698171,0.3637841906,0.4471328964,0.04427204416,0.664948909,0.6148883298,0.7326027991,4.392560165
,0.5529924862,0.7076067336,0.1152988416,0.4977117707,0.6808390979,0.1743413344,0.4789916176,0.08269695036,3.290478832
,0.7927799906,0.6383852563,0.5848861299,0.2519019689,0.2065953666,0.3606733373,0.5910448299,0.7230113778,4.149278257
,0.7901578751,0.7293253287,0.3436186476,0.6939134075,0.2378978268,0.7269234615,0.8590353691,0.5625336563,4.943405572
,0.6155950779,0.4886036771,0.8245301915,0.52814745,0.04486628046,0.1477682694,0.6099686662,0.7870914277,4.04657104
,0.4621920874,0.3312670421,0.1130142206,0.5914597598,0.2320560596,0.8621827872,0.8700434489,0.5262845429,3.988499949
,0.01974347018,0.4558963439,0.2568148701,0.9788631115,0.7365743799,0.4538950058,0.2757472774,0.9233102739,4.100844733
,0.5588224385,0.9298279714,0.3807663113,0.8240764778,0.9912970916,0.8236004714,0.02602887466,0.6740877452,5.208507382
,0.6975435589,0.1118384741,0.1414369216,0.9263265675,0.3508415206,0.4068436421,0.5357033382,0.3520879771,3.522622
,0.0736599298,0.7911988066,0.3068346117,0.6648078858,0.1279520362,0.1414716643,0.7002463807,0.08527584389,2.891447159
,0.3946511309,0.6720046392,0.4963292607,0.892208006,0.8379543879,0.9385674911,0.9321342746,0.4015699471,5.565419137
,0.5884581462,0.08168841339,0.3659488068,0.7487037585,0.498935307,0.660768004,0.3788850607,0.3092268474,3.632614344
,0.02752143656,0.03262033221,0.7742051309,0.5878350635,0.08530316948,0.8618737699,0.982958044,0.9285559452,4.280872892
,0.04877859435,0.01570343853,0.7136058565,0.4556623609,0.4823865651,0.7916564731,0.2936672057,0.2413710752,3.042831569
,0.2422776294,0.1548699019,0.04300859728,0.8146140108,0.5397265186,0.4197704706,0.1912651144,0.7745852447,3.180117488
,0.2310622672,0.6013843751,0.3059736048,0.4534297759,0.07071881173,0.4826744265,0.9333534935,0.2843546199,3.362951375
,0.9149854345,0.2968605953,0.1702712363,0.7746070214,0.8962628008,0.8074696154,0.1837766793,0.7571781509,4.801411534
,0.4011073366,0.4838978134,0.2737005594,0.9007552714,0.2800726643,0.4165608743,0.9341543123,0.2943589339,3.984607766
,0.09333403922,0.5932429365,0.5113750296,0.2912659907,0.3533075719,0.16704665,0.4782092648,0.6962336635,3.184015146
,0.663953266,0.3863848989,0.04963195347,0.8107032528,0.376176986,0.9287440849,0.8490474377,0.8125765333,4.877218413
,0.8797232427,0.482487363,0.6017215591,0.4403222435,0.9341772351,0.5547560277,0.3795453346,0.9755834401,5.248316446
,0.5051710812,0.6485660504,0.7504321281,0.07412109219,0.4166157582,0.1484852934,0.2960018576,0.08184324361,2.921236505
,0.7557569022,0.4818170196,0.3528074802,0.09083285149,0.3750791074,0.3810033196,0.5052104205,0.1397019904,3.082209091
,0.02355989655,0.3630019743,0.3121129872,0.6432635721,0.6095011578,0.8626788353,0.9851079202,0.3484264131,4.147652756
,0.8481425783,0.8097970024,0.2522062226,0.8563828844,0.07948756206,0.8229732027,0.4391563113,0.02557312739,4.133718891
,0.3552496146,0.6090108942,0.8794688926,0.3755732501,0.9885528765,0.6023083855,0.1246137211,0.9489695048,4.88374714
,0.6359973583,0.3565795389,0.06745584956,0.9564441223,0.6389265201,0.7099139882,0.01485057288,0.9297127237,4.309880674
,0.7892101648,0.2842420775,0.9494177213,0.03761733492,0.9045837654,0.451559548,0.7058677372,0.6825930139,4.805091363
,0.5995601908,0.5018057807,0.553853323,0.4878899388,0.4201581667,0.3810782819,0.7271722757,0.3103475905,3.981865548
,0.07416655698,0.03390544228,0.7682481387,0.969180676,0.833391617,0.07958863964,0.167167641,0.9681514196,3.893800131
,0.3103101454,0.2801635472,0.666154928,0.6066664529,0.7187780168,0.01631985697,0.773214039,0.5247507811,3.896357767
,0.4169205492,0.7776577149,0.4827731838,0.9075149815,0.00005736074302,0.4949477359,0.9365155404,0.2866465983,4.303033665
,0.4624910944,0.3946014589,0.7741829536,0.1196198813,0.9792159376,0.9393469258,0.2219902374,0.1017329127,3.993181402
,0.6720784133,0.3341445338,0.5453900998,0.4717444195,0.3196492928,0.0226659852,0.3532792646,0.4087974196,3.127749429
,0.3460426767,0.5771993195,0.382338608,0.9864802484,0.5811438334,0.3936314466,0.8130515391,0.04928998764,4.129177659
,0.2231849268,0.6431990296,0.873046417,0.8074273113,0.1543337492,0.003987125479,0.4687599863,0.9077655194,4.081704065
,0.2609374164,0.7976947237,0.8530212488,0.2320011923,0.6922891816,0.2909748892,0.8840056662,0.6974073063,4.708331625
,0.05526368721,0.08569649988,0.2601121917,0.8912741794,0.3868919173,0.7187633138,0.2256661727,0.457037377,3.080705339
,0.3729241223,0.8196659139,0.6339538036,0.7682561888,0.6876551438,0.4327301232,0.9269443376,0.5760196723,5.218149305
,0.5187636665,0.4010653672,0.5451586168,0.9960220218,0.3106429856,0.03050514354,0.5164936353,0.4134627169,3.732114154
,0.5106775924,0.6043708773,0.4894144756,0.6270909157,0.6351467202,0.7036795577,0.2737765528,0.8281278222,4.672284514
,0.2849119393,0.7024545298,0.03164286284,0.8154648363,0.8357733584,0.2540879895,0.6208119821,0.1854490061,3.730596505
,0.4043544644,0.06224273674,0.2353746401,0.1027318264,0.347603211,0.7385696427,0.4104681338,0.6580711633,2.959415818
,0.9924727412,0.08955674129,0.662499112,0.7496403561,0.5120724172,0.7461145407,0.5214571389,0.8863123367,5.160125384
,0.8655554161,0.652041352,0.4785430848,0.3045511918,0.5012369754,0.5613014714,0.420187443,0.3149567654,4.0983737
,0.08591281905,0.359088399,0.4486358517,0.8501730798,0.8680742572,0.7179335566,0.5996303776,0.772784507,4.702232848
