ID,Cement,Blasr,FlyAsh,Water,Superplasticizer,CoarseAggregate,FineAggregate,Age,strength
,0.956939235,0.1324244611,0.09221888106,0.06045994068,0.04959367127,0.8145227549,0.220400493,0.9160335082,0.00000576226919
,0.7959158842,0.7520842623,0.2265145138,0.8171523708,0.707207612,0.100516391,0.5531304793,0.5320863589,0.002318068584
,0.3433536159,0.8542600097,0.01678499067,0.1603439862,0.4587015034,0.8038906946,0.1700103288,0.1264676401,0.000006258746609
,0.153733044,0.9280047193,0.3650929188,0.2836777419,0.7742572015,0.9296372714,0.9961544652,0.2477577361,0.002624815445
,0.4023930215,0.8935617419,0.8893130156,0.3637983465,0.9174007958,0.58867063,0.8350951447,0.7718958681,0.04049641064
,0.7694581311,0.7687398272,0.8129341066,0.882626432,0.8057670145,0.9352300604,0.5445037052,0.1990939925,0.03467237462
,0.7159168544,0.4173805854,0.6308009598,0.8295766596,0.9222177127,0.2977016787,0.6773047474,0.2232730413,0.006492005086
,0.0307568465,0.6650744633,0.4922024827,0.6313757806,0.2802207299,0.9130174359,0.6545896383,0.5466771442,0.0005820002499
,0.778063864,0.3172815804,0.4927122632,0.9071372248,0.697395035,0.9247866993,0.7867357557,0.1623224136,0.009087706084
,0.02298990088,0.8650134428,0.3161878083,0.3963481208,0.8811288689,0.5553172998,0.7091372898,0.5769363874,0.0004989083437
,0.9654975949,0.9132320529,0.9183346787,0.6574253454,0.0801766895,0.6116817966,0.04895431261,0.6970445838,0.0008908507717
,0.3607864963,0.6171225464,0.1932419558,0.3844964381,0.3061414306,0.7359854713,0.3892861296,0.3508601056,0.000509107742
,0.3553078665,0.6613956404,0.8142949912,0.4400621194,0.3787483633,0.05999215346,0.8471750536,0.6686328772,0.001083847057
,0.1172740675,0.5677759581,0.6908719294,0.9511961677,0.2988165558,0.1742644422,0.8318472327,0.7941144118,0.00150517403
,0.8905687555,0.3658328363,0.7322302139,0.06693937106,0.7028344669,0.571973956,0.7995962912,0.64979479,0.003335459814
,0.3509643201,0.9123096262,0.8599891272,0.2245433751,0.4030456774,0.9775386307,0.07171651335,0.7285676818,0.001272845519
,0.3935526097,0.3941076108,0.4606149857,0.02222094174,0.2669512716,0.2202426591,0.03189144053,0.134479874,0.0000004002976203
,0.7302953641,0.8000812429,0.7193148529,0.04605895622,0.9401348051,0.5629956981,0.2694443657,0.3452215773,0.0009530770218
,0.92660046,0.3968004004,0.526745251,0.2487500466,0.1663163804,0.6463874958,0.484856826,0.4190136388,0.001052199419
,0.7558303091,0.493436298,0.8999421138,0.7277994296,0.7085420263,0.4581941402,0.223961482,0.618548105,0.0109861024
,0.0006486430089,0.03092724942,0.1088780662,0.000863094151,0.1254143587,0.9884922367,0.757215505,0.6746380009,0.0000000001193868335
,0.08011190939,0.7805802874,0.950053579,0.1258735987,0.9062713517,0.4805372544,0.6704608845,0.1622331208,0.0003542384443
,0.1314115983,0.1872652744,0.8585278529,0.263609633,0.7192186835,0.4375622227,0.9835775915,0.7114576288,0.001226492965
,0.4251736108,0.1423573688,0.7997959584,0.5303657915,0.7759227315,0.7956531731,0.8634363128,0.02632589927,0.0003602937781
,0.2432210996,0.2215843854,0.1329186289,0.2383785514,0.567069867,0.9228575001,0.2475565976,0.9337928952,0.0002065806867
,0.5977067828,0.1729351578,0.8863103924,0.871665045,0.4723984162,0.3546813172,0.9448768253,0.9357951194,0.01183067897
,0.4205214516,0.6897851671,0.1375928788,0.3949305083,0.9992099437,0.4261324809,0.03004227452,0.9869388011,0.0001989954136
,0.1018841576,0.7543957468,0.4389192624,0.7432008968,0.6532654289,0.2104649764,0.5976175324,0.4704909744,0.0009692613451
,0.5070212409,0.08694308937,0.4791761944,0.5898367824,0.6959731617,0.4247815571,0.192629426,0.595330311,0.0004224030821
,0.8498396034,0.4852331335,0.4244692805,0.7405850462,0.2917743822,0.2126501886,0.4838467676,0.6865135344,0.002671643439
,0.052501156,0.09025896845,0.6282986445,0.7513241428,0.7996328141,0.963891196,0.9962031929,0.09211384059,0.0001582137192
,0.4698041355,0.862756618,0.6528306422,0.6171596091,0.2125345701,0.5816908973,0.9687693457,0.6789875606,0.01328027951
,0.1072780341,0.8059156534,0.7926719881,0.6305260485,0.9989044677,0.857198182,0.6546805329,0.140125155,0.003394280053
,0.7118980523,0.7194007889,0.5425526076,0.7559513454,0.8498452255,0.8617603021,0.6294262287,0.5862431999,0.05676405227
,0.3643253346,0.5198409024,0.7003234238,0.1191401831,0.08610542195,0.5169540275,0.9239078284,0.1442731805,0.00009375909604
,0.4515795618,0.412941433,0.0466752944,0.4580322863,0.7286830685,0.7525684729,0.04867030833,0.5354033997,0.00005696863551
,0.1490496746,0.4523766645,0.7929854507,0.6334921983,0.4869702968,0.9126958428,0.2257149432,0.8553305558,0.002906434631
,0.7907494445,0.2706180043,0.2386976306,0.5472866189,0.1683461241,0.3200862916,0.3942984485,0.02937702321,0.00001744863958
,0.7567237031,0.01685449051,0.3296420271,0.0650055844,0.263123029,0.1589232708,0.807125378,0.6651299469,0.000006135360264
,0.7565119838,0.7871620166,0.05870163927,0.7915837454,0.7087538006,0.08617549324,0.2833398671,0.2752587462,0.0001318120245
,0.6375752004,0.08207715614,0.9002309006,0.7970779582,0.08720499818,0.2316817766,0.4347227396,0.09316695229,0.00003072670078
,0.0975923036,0.07673202511,0.7196330166,0.6403576153,0.7594030885,0.4971250943,0.4315007024,0.9541348763,0.0005363585549
,0.9295325008,0.7387066678,0.8495023695,0.2883635523,0.6906595311,0.3140520612,0.124173399,0.9646091155,0.004370057471
,0.6784098406,0.07875460649,0.2737378333,0.7785923811,0.9709812295,0.2710940095,0.587764846,0.9322954623,0.001642483491
,0.8386260222,0.06955848019,0.1110340072,0.7224618837,0.2841724465,0.2705459795,0.4049055227,0.7797111549,0.0001135794784
,0.9708079554,0.0176716293,0.8391555593,0.997214193,0.8296344454,0.1244599376,0.2541510486,0.4138528188,0.0001559175578
,0.3670461482,0.4238018583,0.9514019972,0.2240127425,0.4507691116,0.7504083735,0.6199442184,0.7746365384,0.005385458976
,0.1434401549,0.6165939258,0.9866683606,0.8798892874,0.9738929586,0.377074494,0.6906261584,0.0347660412,0.0006770268099
,0.888857441,0.6950666151,0.1245084009,0.1411974046,0.01156751046,0.4198254094,0.7609030538,0.173685322,0.000006970837796
,0.2488120511,0.5648610004,0.7866065557,0.8062283776,0.7342524153,0.9364244939,0.7051748119,0.3982720566,0.01721168626
,0.07336883404,0.1034559938,0.9360647824,0.8946461654,0.3641877038,0.8230390844,0.3381316747,0.1329280486,0.00008563922097
,0.007980080412,0.7395072143,0.01591049319,0.7713972199,0.3954112579,0.1606997806,0.7290251961,0.5517226942,0.000001851139273
,0.6561603641,0.9814659707,0.7182321987,0.8927519325,0.7938175843,0.3723679083,0.786019812,0.8752461639,0.08397259571
,0.6929061085,0.6806340066,0.02534846973,0.5221334517,0.6811646785,0.1007668755,0.6770311605,0.9048280978,0.0002624617056
,0.5577659725,0.06381061205,0.2144172786,0.0133903781,0.2569346361,0.9671340238,0.9034575207,0.5167784491,0.00001185547593
,0.6064684376,0.8206883978,0.766891039,0.5091697097,0.9619545956,0.6210492481,0.09321051904,0.08930641168,0.0009665201236
,0.850012667,0.7811537039,0.3742246071,0.1520459575,0.1376842426,0.7414963525,0.8294515255,0.08477388068,0.0002712160873
,0.6601290871,0.9676480365,0.4812414957,0.1560629748,0.6850759601,0.899313677,0.0814396714,0.2599396589,0.0006257022572
,0.07001584226,0.05774686783,0.05856543741,0.3363445308,0.4769140879,0.4411901344,0.05389806737,0.2268506255,0.0000002048941836
,0.5492572681,0.5421120075,0.5455227204,0.9444301226,0.5275393213,0.8053628271,0.5213043708,0.3370359979,0.01145147909
,0.3818309012,0.1129735759,0.1549224695,0.9069920003,0.1738647644,0.9291726876,0.9635117507,0.1116613145,0.0001053497671
,0.02610904148,0.06829827106,0.9811200803,0.8155898506,0.7715895887,0.6586341419,0.06910688454,0.6902979177,0.00003459259096
,0.08576115472,0.766799698,0.6027711057,0.2651193427,0.6605167717,0.3201753816,0.4229108032,0.02096460171,0.00001970486999
,0.7704634232,0.4189472823,0.1216808547,0.3886107058,0.4028811144,0.8647050267,0.4440292421,0.7640971693,0.001804070364
,0.9753218276,0.7491301258,0.8291567874,0.6860337755,0.5485936616,0.2441619514,0.8908584705,0.1331029254,0.006601041322
,0.3579145397,0.3141316604,0.9412695229,0.494765474,0.4313089992,0.930704138,0.4994528759,0.1441554569,0.00151331802
,0.04186055222,0.5130717511,0.0944286452,0.6993762598,0.7492214559,0.7386929498,0.5716607926,0.9978866005,0.0004478076003
,0.8258201402,0.5739723346,0.5426798299,0.5283916995,0.9344966014,0.3596290686,0.5794344385,0.5656316712,0.01497085604
,0.02683390858,0.05210268447,0.2481293942,0.5356852254,0.5652442996,0.2701964657,0.1017205467,0.2028839795,0.0000005857390993
,0.336906339,0.6252608756,0.3059025204,0.1141586567,0.3239393734,0.9235702271,0.6603378342,0.3626153155,0.0005269972248
,0.3217402731,0.2211475745,0.3950414227,0.1393664835,0.2561964608,0.38414519,0.2712474063,0.731118122,0.00007645576775
,0.4405285641,0.7619880802,0.1967497624,0.5907403168,0.3338049158,0.815840906,0.777622621,0.8590261601,0.007097518933
,0.7157089826,0.06155946638,0.9713893503,0.2480695419,0.575930403,0.4841396727,0.2811244306,0.5101694738,0.0004245724718
,0.4315888565,0.659778636,0.7356356852,0.8108947815,0.2323891952,0.1820137372,0.2377885665,0.2009201341,0.0003432656073
,0.4907456123,0.6300075813,0.7311984368,0.03847000165,0.7829013078,0.2398977936,0.034930772,0.6526849511,0.00003723957498
,0.3071093012,0.6442323676,0.1265130256,0.7579498469,0.7562292032,0.5298632759,0.1154764261,0.1302014469,0.000114297737
,0.3646337042,0.8312716355,0.1428096836,0.8384583123,0.6231076846,0.1241504833,0.9661206076,0.8882932419,0.002409562127
,0.8204618226,0.2131714593,0.04596623189,0.4786948694,0.2668717197,0.5182148542,0.5357251126,0.199741139,0.00005695174702
,0.7814925047,0.754942185,0.6955508006,0.4057346985,0.785688268,0.5784437624,0.9003583936,0.6869262889,0.04680006769
,0.1332540679,0.3127940348,0.5924607357,0.8326787923,0.6302982935,0.6246997999,0.2413849548,0.9299015208,0.00181735876
,0.04999121157,0.01602737495,0.6165638067,0.272810474,0.3311752986,0.3078470466,0.4530102402,0.5735470947,0.000003569974866
,0.5648717589,0.8677339818,0.8957483983,0.5579145777,0.3190066552,0.1924166577,0.9456873175,0.4064672646,0.00577970626
,0.8292191868,0.5994657894,0.4977884209,0.6584153938,0.5924038694,0.2045675453,0.4617916834,0.1342837676,0.001224342028
,0.9396771472,0.06502697038,0.8864293922,0.1529897707,0.2367481684,0.355499014,0.9699703994,0.8199825023,0.0005547110558
,0.4622126479,0.7085458258,0.333102176,0.4453114825,0.04807756579,0.4004710905,0.9545716361,0.2139697854,0.0001910406339
,0.03186365394,0.8919828498,0.7256701095,0.07558331929,0.7659216692,0.3435891747,0.6665613486,0.4464942054,0.0001220947694
,0.657137564,0.1172309304,0.4656164133,0.7245129156,0.668990498,0.9485090449,0.1523325885,0.8050905443,0.002022422517
,0.6079670003,0.4279641492,0.3950774903,0.7573887193,0.5376235518,0.6652184472,0.1268145551,0.5697018528,0.002011628682
,0.01612871729,0.5263913732,0.9451287905,0.4059123183,0.2369053754,0.6330517139,0.007286957403,0.1281361119,0.0000004561038027
,0.5670323594,0.3900709133,0.9467294814,0.9354432974,0.4243539591,0.6700934531,0.6743062614,0.8445134113,0.03171919497
,0.9117850139,0.4239422579,0.7957318194,0.3953131463,0.136087987,0.4091277028,0.776149997,0.4033603086,0.00211945714
,0.6784378499,0.4327317303,0.9133619155,0.7998638931,0.255379474,0.9902887334,0.6431853947,0.6020073651,0.02100262638
,0.2113212289,0.9488875479,0.6935778285,0.8378685136,0.1174978581,0.9705697193,0.1285685918,0.8139459791,0.001390644441
,0.4173743181,0.7012011399,0.3787114172,0.4579886184,0.7547517954,0.3603456523,0.9416806279,0.5958012366,0.007745686178
,0.3483757463,0.2592706562,0.5548000735,0.9279261031,0.5356351352,0.9470665732,0.2907065204,0.1605764732,0.001101127057
,0.3979812392,0.1389630996,0.2080146833,0.2149249726,0.2019828699,0.3162775333,0.9007636918,0.6898262018,0.00009814685879
,0.2424747195,0.904031096,0.5335901093,0.7852793602,0.5580438395,0.2301214282,0.7239858997,0.7074134795,0.006041024628
,0.9041390266,0.04904084548,0.9386641187,0.1705042288,0.315376114,0.2734810347,0.9079690205,0.9875079576,0.0005487899923
,0.5661524496,0.6987673223,0.9304315335,0.8978249918,0.8474712598,0.9279163407,0.8389848922,0.71948104,0.1568734272
,0.0179174891,0.409212946,0.8310194296,0.6326420253,0.8580140608,0.483553743,0.326369499,0.9023539973,0.0004710005295
,0.8597279457,0.6054060819,0.5104897525,0.6306267346,0.2166835805,0.4490829309,0.244491652,0.1914558575,0.0007632248015
,0.8456806073,0.4411356157,0.5793757499,0.8471051402,0.4664020679,0.3700180942,0.1987086185,0.6699468692,0.004206458611
,0.9937378522,0.1157777447,0.7321581939,0.3013852644,0.7559378414,0.2153794609,0.03171457942,0.267863828,0.00003511456227
,0.3418474432,0.9333712966,0.183087905,0.5436846797,0.2017684051,0.7429514686,0.2366887337,0.8013439336,0.0009030331094
,0.4790255135,0.6390979805,0.3857606763,0.3223144037,0.9331101041,0.503274014,0.5936486654,0.8546827621,0.009069755885
,0.2303094279,0.8183234548,0.4778508806,0.7987753741,0.3240205521,0.3925226141,0.5954157134,0.9778832658,0.005327191632
,0.1244863315,0.393355819,0.14241006,0.9084236806,0.1664799495,0.9144341267,0.4795983376,0.9223514958,0.0004266039287
,0.5235038728,0.5030776299,0.8271366369,0.7143611542,0.7883577873,0.5614341675,0.9329997674,0.8873957753,0.05702576059
,0.5424694085,0.300607683,0.5130231752,0.852206946,0.3701710029,0.9751223581,0.7848562926,0.0001851296327,0.000003739254078
,0.139143635,0.4541488037,0.4737871434,0.4134070444,0.9645398814,0.7962716691,0.2553124129,0.5018236194,0.00121794351
,0.001835349222,0.3861779682,0.7174918532,0.8647374176,0.9722479699,0.3644984308,0.5755387995,0.3621965535,0.00003248621087
,0.1146031399,0.5361349031,0.0517635055,0.8516572751,0.07881224637,0.6777586151,0.04589994553,0.2962449079,0.000001967392246
,0.1286705132,0.1817655966,0.9640105009,0.9831688414,0.9054697882,0.271827428,0.8485770797,0.4043242789,0.001871927173
,0.9189606479,0.6042766367,0.7580516993,0.945839534,0.8784871893,0.929917795,0.1810529901,0.9093045531,0.05354809983
,0.9546571418,0.6324570722,0.6385595271,0.5446430349,0.07069900803,0.3825943245,0.5268650231,0.713066467,0.002133895007
,0.3626966844,0.8509235695,0.6847241896,0.5182756312,0.0191814727,0.4081390095,0.1300322433,0.7450514699,0.00008306880898
,0.8131002339,0.007645613409,0.9045454163,0.2266035489,0.7729675709,0.9935247228,0.9895632194,0.3255211001,0.0003152217291
,0.6050488336,0.4059064726,0.8111579467,0.5578983312,0.6747101133,0.4661529089,0.9404506386,0.01618195227,0.0005319728086
,0.5826102075,0.31585664,0.2125967867,0.6535156506,0.6301985937,0.756511803,0.6375590429,0.6808326922,0.005290963174
,0.7590226497,0.6908157765,0.1564088098,0.2976744806,0.8696364283,0.2019110942,0.5088116883,0.7286893538,0.001589341444
,0.7784421006,0.7234793661,0.2205167698,0.06999254437,0.4545846412,0.5514496876,0.9940832158,0.7630449489,0.001652872618
,0.594058978,0.02718649303,0.5917419052,0.6084343177,0.03447833468,0.08237253093,0.6362039642,0.1079199903,0.000001133850352
,0.9914909011,0.4774048217,0.6233917009,0.5803278843,0.6066221068,0.987972826,0.8404824402,0.9353598171,0.08068272813
,0.8363574073,0.998589241,0.8133185161,0.2091070324,0.2835708663,0.4471961217,0.3691520393,0.966035286,0.006423415106
,0.1749431923,0.8315700704,0.3938559974,0.4544344504,0.3218019188,0.03610186781,0.8871483746,0.9658028126,0.0002591836704
,0.5668559388,0.06662757642,0.975038947,0.1933627023,0.9155850631,0.3913396669,0.1256234787,0.5108802022,0.0001637434159
,0.2785849723,0.4774085278,0.9325132739,0.0001890558585,0.5099564596,0.2857955116,0.4796028872,0.7442945135,0.000001219854768
,0.2168671147,0.9408414859,0.4815419894,0.3726603002,0.6367029142,0.5265649535,0.1061922607,0.09625792452,0.0001254803152
,0.7307658188,0.9782067437,0.6285137634,0.5021839469,0.5272626598,0.3354089322,0.8397394159,0.1911283461,0.006404095156
,0.661370094,0.2025173344,0.4413602329,0.9357021224,0.006448733076,0.1218490678,0.4903582781,0.4136106077,0.000008815345977
,0.2680191827,0.7073673596,0.3302879761,0.7268841203,0.42090156,0.8090581084,0.342220754,0.8568546566,0.004545091126
,0.909959308,0.6824038113,0.2802320066,0.9242943029,0.6061766455,0.1227021501,0.9180231793,0.6251068274,0.006865160427
,0.6123390279,0.7905782035,0.2264365,0.4941910733,0.1463738686,0.5028907298,0.3260329869,0.7135709259,0.0009277137152
,0.8954490177,0.09233427187,0.0145692867,0.0256137045,0.4302144508,0.5493911494,0.7561225141,0.9381346724,0.000005172952463
,0.4961127627,0.5518878407,0.6367762929,0.8154128,0.2574719714,0.1602630777,0.9411956609,0.6376183891,0.003520463316
,0.8601344519,0.4107553598,0.685082054,0.1808810146,0.9996636252,0.7740700197,0.6504139805,0.1212016621,0.002670654696
,0.5347102205,0.9636871597,0.2135429363,0.09764001153,0.5689080128,0.375823381,0.5306282672,0.08368472373,0.0001020070069
,0.8397089654,0.5221617272,0.4505586928,0.5104400986,0.6988556239,0.1768160656,0.8624220349,0.4612404388,0.004956628745
,0.4467291104,0.6005973689,0.05274933746,0.9145286313,0.2915983983,0.1285012072,0.04717298801,0.4503131732,0.00001030249409
,0.7448374949,0.6104371999,0.8418028698,0.05524357284,0.8344644744,0.6805726403,0.8915387835,0.6623210919,0.007090646707
,0.1218966207,0.5972642059,0.2157006753,0.843488396,0.1406044579,0.4434033265,0.005773518554,0.6368177679,0.000003036285088
,0.5403864528,0.8061020246,0.6757264987,0.8347446206,0.9172754901,0.6649979035,0.8822809088,0.1857695249,0.0245652089
,0.03662725549,0.1100583213,0.1606654223,0.8692780145,0.9157292936,0.6826156113,0.4708104797,0.2916048624,0.00004831617929
,0.0223094567,0.5874664281,0.129598976,0.7211951765,0.6666104233,0.7592200056,0.3167031898,0.5316920374,0.0001043947763
,0.5172369422,0.782681978,0.5847028193,0.8540062385,0.05477108445,0.9649113806,0.578592653,0.2519009945,0.001557086237
,0.6921898536,0.4356904663,0.4754528158,0.6303502196,0.2374086798,0.01349852606,0.4919679532,0.9619063067,0.0001370708628
,0.3508134319,0.715682074,0.1756464853,0.5735393574,0.6594323671,0.2143658226,0.09500482159,0.674886791,0.0002292458179
,0.2294389313,0.2437500812,0.974645258,0.5285783161,0.1699648979,0.9497919952,0.2830709102,0.1642785256,0.0002162875784
,0.2437428814,0.4398691684,0.7742443909,0.8203149769,0.4938858647,0.3378767886,0.5083117307,0.360237316,0.002080740672
,0.06115091049,0.9793094479,0.4325764533,0.7563785832,0.5623227825,0.9912318342,0.6907233259,0.3584668355,0.002704201168
,0.6278926984,0.3936431138,0.4464548625,0.07256196901,0.455996245,0.03159182896,0.1571181777,0.7640687035,0.00001384744306
,0.5296137267,0.1014994247,0.9135635632,0.1683036945,0.9653250956,0.7705024677,0.6743902317,0.3430709297,0.001422322412
,0.3144506872,0.4042245875,0.9658990698,0.2299266312,0.02119839789,0.7162413319,0.8934856245,0.2042907251,0.0000782338921
,0.1574763705,0.2316025174,0.1158713915,0.5892892314,0.5003199609,0.8171277207,0.7704851201,0.9841880275,0.0007720465865
,0.4954204135,0.672793095,0.2064696772,0.915505285,0.1590318807,0.1013781729,0.78120476,0.7573660311,0.0006009964628
,0.5105723451,0.5776438126,0.9068991542,0.08738931523,0.6995234597,0.1236634028,0.9957206666,0.6453749437,0.001299355068
,0.5927727946,0.7635312152,0.9450956365,0.84428283,0.2223314945,0.8785233477,0.3292245404,0.3464752663,0.008046323848
,0.158399444,0.612888409,0.5185234387,0.5629184655,0.5690384206,0.09079620657,0.5356158895,0.05901660337,0.00004627920668
,0.4552539088,0.09657490004,0.5746634711,0.7579778729,0.3090743123,0.04321802586,0.7602373732,0.5210887393,0.0001013390458
,0.2322556455,0.5082448643,0.9025974642,0.1539996494,0.3745293673,0.3513488231,0.7181594416,0.1391006516,0.0002156887723
,0.4028492392,0.444870285,0.2270945526,0.4262938101,0.5968827187,0.3459817824,0.8144205557,0.4279441615,0.001248733488
,0.08103143216,0.8185751092,0.7466066672,0.9585186182,0.6495540024,0.9731913867,0.7726292056,0.2353983006,0.005457483481
,0.6189039272,0.9349366134,0.8065788092,0.2145764269,0.1501840206,0.3721771608,0.5883340213,0.4734305962,0.001559150192
,0.5246582865,0.9229104811,0.6494804379,0.5724845822,0.9265506111,0.5410589729,0.873568125,0.3290515843,0.02594421294
,0.389899402,0.0515353874,0.4329645605,0.7178775395,0.700025965,0.7507803083,0.9089742207,0.1773788645,0.0005292261414
,0.205213343,0.7185739725,0.9575601072,0.9447969207,0.6904818523,0.6172756186,0.9699162649,0.6695667608,0.03692675218
,0.6928862727,0.1462457834,0.7953047247,0.9614249891,0.8965486939,0.9920581232,0.7429844152,0.7182580428,0.03677608382
,0.535680426,0.06920891088,0.7607232644,0.04841848296,0.05513494545,0.08138430739,0.8992991529,0.3532138696,0.000001946324379
,0.6305734165,0.9499464124,0.9155591821,0.667498814,0.5341129788,0.4541513392,0.1410210603,0.6697781636,0.008387265217
,0.7463673024,0.5067136907,0.5486642352,0.8679547307,0.6620778133,0.8486835057,0.2874723942,0.342832734,0.009973605691
,0.2140733459,0.5892032403,0.8224534211,0.08871384714,0.2490846088,0.9385642115,0.2172765869,0.4288993798,0.0002004978315
,0.5289791419,0.6870828615,0.0273308607,0.2036394126,0.302271725,0.4676696196,0.7329224038,0.4290451335,0.00008992086341
,0.9933038464,0.6065637347,0.6354933707,0.9077082539,0.1902750294,0.4145601101,0.6641582424,0.8352471393,0.01520798725
,0.7783482668,0.1001544463,0.5955175263,0.7917264365,0.760340088,0.09638600342,0.7766236202,0.6328730935,0.001323923771
,0.0350457425,0.4847573649,0.5591367095,0.7032386738,0.1620383129,0.3724636106,0.302123419,0.4819337787,0.00005870211566
,0.931820124,0.5332635136,0.9816144173,0.2412879327,0.381493428,0.3576780217,0.156951718,0.5497637026,0.001385708684
,0.7486571299,0.1748022389,0.2871200174,0.482681348,0.7400243195,0.3058687156,0.1646710125,0.2177863046,0.0001472253914
,0.4062955016,0.7888019337,0.540513054,0.2874186478,0.8611107861,0.5733544552,0.8497532869,0.1350198833,0.002820355876
,0.05944370563,0.1280180487,0.3169426732,0.780939596,0.859588117,0.8227533947,0.6184891927,0.3409803871,0.0002809291718
,0.6329290875,0.1556845521,0.7106680532,0.86084644,0.7569771836,0.8772551091,0.3935715689,0.4306376162,0.006784805993
,0.4296852803,0.3319453027,0.6745065053,0.8257576069,0.3768556798,0.8855002559,0.01875936966,0.984080674,0.0004894050314
,0.1894841675,0.1347213852,0.1313150801,0.4739491962,0.2241774759,0.707224676,0.00002858758521,0.73354937,0.000000005282166206
,0.2273188216,0.8501707461,0.5489121427,0.2694402522,0.1024457412,0.6798236086,0.3996162429,0.1904873323,0.0001515326615
,0.5303435619,0.9178962905,0.9198452504,0.4231779826,0.4726463918,0.175992905,0.9493634998,0.7052736877,0.0105538391
,0.9422773518,0.3660589938,0.3374112986,0.9869795402,0.8078480459,0.6126027636,0.6997645084,0.1822888067,0.00725133801
,0.8141768951,0.12155172,0.6093355133,0.307886245,0.4473747838,0.8209609661,0.7711271006,0.9229711427,0.004853273415
,0.7504854951,0.2303905908,0.6005153524,0.4405868243,0.7044577546,0.9386213672,0.0232513653,0.319520819,0.0002247272164
,0.3292641626,0.2734797544,0.2462355304,0.365565527,0.2312722431,0.2328940466,0.710032744,0.3719065245,0.0001152868237
,0.9255110139,0.5129060309,0.4272604445,0.110631772,0.895266071,0.516213358,0.4353955469,0.2508318093,0.001132504435
,0.01647533413,0.5539195175,0.1482105801,0.1234872667,0.670685879,0.06352026155,0.9769633585,0.379317187,0.000002636905227
,0.5978725922,0.5577564116,0.7106284082,0.4929871323,0.2992072434,0.1918148255,0.7938725087,0.7555542002,0.004021629204
,0.5899064173,0.2904606347,0.8221409417,0.866750902,0.7235753314,0.9120357368,0.2851348177,0.4896877003,0.01125060914
,0.3620041143,0.5428599133,0.8331242887,0.1627801004,0.5481616846,0.3134223421,0.1149559316,0.7771824905,0.0004090773257
,0.7551716913,0.7068531441,0.5422773065,0.4227382198,0.03034410982,0.5905160955,0.1714154658,0.7814308735,0.0002937071707
,0.2308748785,0.5431648853,0.2625099225,0.4045496738,0.356615363,0.8729573748,0.9749153085,0.1482570374,0.000599240612
,0.02535217883,0.4257234681,0.08855266842,0.7619738938,0.2073271362,0.2682339235,0.6028020279,0.1249747384,0.000003051064704
,0.438266305,0.5978189342,0.5576938511,0.9088105015,0.8639755788,0.7775371413,0.4465700539,0.5066544304,0.02018370978
,0.6346003462,0.225196808,0.1450501813,0.9153924448,0.3629345404,0.9948827569,0.3680516008,0.8822561134,0.002224803851
,0.5887046993,0.2812444407,0.2847774883,0.03502272563,0.4495428193,0.7496515603,0.07099959309,0.9032840896,0.00003569010132
